p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,"{""Q0"":""I checked the circumference first and tried to find a positive number. Then I went from there looking for more positives."",""Q1"":""Yes, I just stuck with the positives as much as possible and didn't usually look further past any negative numbers."",""Q2"":""56"",""Q3"":""female""}",105403,,1375433,,,survey-text,,20
,,,,,,,,,,,,,,"{""Q0"":""By the amount of money avaliable"",""Q1"":""No"",""Q2"":""23"",""Q3"":""Female""}",18877,,1394637,,,survey-text,,21
,,,,,,,,,,,,,,"{""Q0"":""On some I just guessed and some I clicked to see what the amount was. Either way it was kinda a guess"",""Q1"":""Not really, seemed pretty random to me."",""Q2"":""41"",""Q3"":""Female""}",44584,,1383952,,,survey-text,,23
,,,,,,,,,,,,,,"{""Q0"":""There was a problem with choosing the right arrow even though I switched keyboards"",""Q1"":""No"",""Q2"":""30"",""Q3"":""Male""}",81238,,1201521,,,survey-text,,24
,,,,,,,,,,,,,,"{""Q0"":""Well I clicked on the closest circle and would plan to check the values of the circles that had positive numbers, especially larger ones. I would check multiple positive circles to find the best routes."",""Q1"":""I would usually not proceed past a large number like -20 when checking values. I tried to follow the best outcome. I check more information if I thought it would be worth it, especially if I uncovered a 20 circle. It was easier to start planning after the first round, as I wasn't quite sure right away. I didn't uncover enough information on the first round and went negative."",""Q2"":""26"",""Q3"":""Female""}",212359,,1387951,,,survey-text,,25
,,,,,,,,,,,,,,"{""Q0"":""I tried following the positive amounts in the inner ring, but that didn't work. After that I just moved at random."",""Q1"":""No. The points seem to be randomly placed."",""Q2"":""55"",""Q3"":""Male""}",148904,,1225517,,,survey-text,,26
,,,,,,,,,,,,,,"{""Q0"":""At first it was purely random. Then I did go in a pattern that appeared to be successful"",""Q1"":""Yes."",""Q2"":""48"",""Q3"":""F""}",43680,,1049535,,,survey-text,,27
,,,,,,,,,,,,,,"{""Q0"":""I like consistency and sticking with what I know."",""Q1"":""That changing up the route in random games rarely works in your favor."",""Q2"":""27"",""Q3"":""female""}",35547,,1435202,,,survey-text,,28
,,,,,,,,,,,,,,"{""Q0"":""checked to see which way paid more and if I found a twenty spot I went that way"",""Q1"":""Try abd pick best way quicker"",""Q2"":""53"",""Q3"":""male""}",74341,,1213399,,,survey-text,,29
,,,,,,,,,,,,,,"{""Q0"":""based on the most money offered"",""Q1"":""Trying to see the options on the first stop to see which one starts out maximized in reward"",""Q2"":""43"",""Q3"":""Female""}",40287,,917183,,,survey-text,,30
,,,,,,,,,,,,,,"{""Q0"":""guessed"",""Q1"":""yes"",""Q2"":""42"",""Q3"":""male""}",26196,,1163653,,,survey-text,,31
,,,,,,,,,,,,,,"{""Q0"":""I finally started flipping the direction"",""Q1"":""I started seeing patterns "",""Q2"":""30"",""Q3"":""Female""}",65561,,1454481,,,survey-text,,33
,,,,,,,,,,,,,,"{""Q0"":""I clicked on different points to plan the best stratehy"",""Q1"":""I still needed more practice"",""Q2"":""26"",""Q3"":""male""}",54796,,2083937,,,survey-text,,34
,,,,,,,,,,,,,,"{""Q0"":""I prefer to know all the possibilities and facts so I gave away money in order to know the facts. I first choice the route away from the base then clicked on the routes that paid the most while taking away the lest. Sometimes this worked, many times it didn't."",""Q1"":""I learned near the end to choice a few routes first before continuing to chose all. There is normally a developing pattern while slowly revealing the route and loosing the least amount of money. "",""Q2"":""38"",""Q3"":""female""}",124038,,1383514,,,survey-text,,35
,,,,,,,,,,,,,,"{""Q0"":""I tried to reveal the least amount of hints so I wouldn't have to pay too much for the information. I stop revealing the hints when I felt like I had a good enough idea which path to go (as opposed to revealing every spot)."",""Q1"":""Don't reveal too many spots"",""Q2"":""37"",""Q3"":""female""}",141231,,1269926,,,survey-text,,36
,,,,,,,,,,,,,,"{""Q0"":""showed the first steps to see if that could give me a hint as to what way I should go. but no good"",""Q1"":""I lost too much money revealing the possible choices."",""Q2"":""29"",""Q3"":""Male""}",70881,,1132336,,,survey-text,,37
,,,,,,,,,,,,,,"{""Q0"":""going up or forward seemed to work best most of the time. I thought there was a possible pattern"",""Q1"":""I tried following a pattern. Going to the right seemed to be more profitable."",""Q2"":""38"",""Q3"":""female""}",115075,,1311308,,,survey-text,,38
,,,,,,,,,,,,,,"{""Q0"":""I looked for the highest positive within the first two steps, then looked for a 12 or 20 in the final spot"",""Q1"":""That a negative isn't necessarily a bad thing if there is a high positive at the end"",""Q2"":""52"",""Q3"":""male""}",162434,,1410383,,,survey-text,,39
,,,,,,,,,,,,,,"{""Q0"":""I clicked on enough routes to make sure I would have a fairly accurate idea of the values."",""Q1"":""I learned that it was worth it to spend a little money up front to determine most of the values, rather than to purely guess."",""Q2"":""35"",""Q3"":""male""}",61970,,1361823,,,survey-text,,40
,,,,,,,,,,,,,,"{""Q0"":""Trying to find the best route by luck"",""Q1"":""no"",""Q2"":""26"",""Q3"":""male""}",19243,,1420971,,,survey-text,,41
,,,,,,,,,,,,,,"{""Q0"":""I looked for the routes that had high net values"",""Q1"":""If a route had all large positive numbers I didn't need to click on the other routes"",""Q2"":""42"",""Q3"":""female""}",53685,,940808,,,survey-text,,42
,,,,,,,,,,,,,,"{""Q0"":""I tried to guess based on the other routes that were done. "",""Q1"":""Some sides seemed better. "",""Q2"":""52"",""Q3"":""male""}",45166,,1068943,,,survey-text,,43
,,,,,,,,,,,,,,"{""Q0"":""Random."",""Q1"":""Not really"",""Q2"":""31"",""Q3"":""Male""}",18002,,1759313,,,survey-text,,44
,,,,,,,,,,,,,,"{""Q0"":""I didn't have a strategy.  I just hoped for the best."",""Q1"":""No - I did really bad."",""Q2"":""34"",""Q3"":""Female""}",40015,,1480007,,,survey-text,,46
,,,,,,,,,,,,,,"{""Q0"":""i guessed most of the time. I did not have a special route planned. Just guessed and tried to figure out which route was best."",""Q1"":""it was all a guess of which way to guide the airplane. I just trusted my instincts."",""Q2"":""60"",""Q3"":""Female""}",181161,,1358636,,,survey-text,,48
,,,,,,,,,,,,,,"{""Q0"":""Of course I tried to pick the route that I thought would make the biggest profit."",""Q1"":""Yes. You can't always look at the initial profit, you also have to look ahead."",""Q2"":""40"",""Q3"":""female""}",54387,,1216789,,,survey-text,,49
,,,,,,,,,,,,,,"{""Q0"":""i'd would click on the closest circles first and then plan on which route i'd take by going towards the best 2nd circle i'd see. "",""Q1"":""yes, it helped me to understand the idea of doing things before jumping into it without a plan."",""Q2"":""21"",""Q3"":""male""}",233879,,1332237,,,survey-text,,50
,,,,,,,,,,,,,,"{""Q0"":""at first i clicked on everything to see where to make the most money."",""Q1"":""I started to just click on the first circle of each of the beginning routes."",""Q2"":""40"",""Q3"":""Female""}",96806,,1245669,,,survey-text,,51
,,,,,,,,,,,,,,"{""Q0"":""I looked to see which route would earn me the most money. "",""Q1"":""Yes"",""Q2"":""28"",""Q3"":""Female""}",25865,,1012762,,,survey-text,,52
,,,,,,,,,,,,,,"{""Q0"":""I wanted to see the cost of the first flight on all of them then where I'd end"",""Q1"":""I took a chance on the 2nd flight, less cost that way. I don't know if it was better or not"",""Q2"":""30"",""Q3"":""female\n""}",97025,,1324916,,,survey-text,,53
,,,,,,,,,,,,,,"{""Q0"":""I picked the route with the most money"",""Q1"":""I checked not just the end point, but also the route"",""Q2"":""23"",""Q3"":""female""}",48328,,1207924,,,survey-text,,54
,,,,,,,,,,,,,,"{""Q0"":""I could not find any rhyme or reason to any of it so i just tried to choose the best route after revealing a few amounts"",""Q1"":""no"",""Q2"":""31"",""Q3"":""F""}",43345,,1292873,,,survey-text,,55
,,,,,,,,,,,,,,"{""Q0"":""I checked the value of each stop and then planned the route that would earn the highest (or lose the least)."",""Q1"":""It is easier to plan if you have all the information (but I already knew that)."",""Q2"":""51"",""Q3"":""female""}",59952,,1078099,,,survey-text,,56
,,,,,,,,,,,,,,"{""Q0"":""Rather than waste money uncovering ALL of the routes to know the best route, I only uncovered 3 out of the first 4 nodes. If one of those nodes was positive then it would be better to take it then waste money on the final uncovered node. Then I would uncover the nodes in the positive routes from there and which had the highest values at that point I would then uncover the final two, thereby maximizing the money I would make for my chosen route."",""Q1"":""I stopped uncovering the farthest nodes for routes that had two negative nodes in a row since it would almost never be worth it to travel them.\n\nI also started only uncovering nodes that were in the highest positive route than uncovering all nodes in all positive routes."",""Q2"":""27"",""Q3"":""Male""}",283993,,1254815,,,survey-text,,57
,,,,,,,,,,,,,,"{""Q0"":""Predicted where the highest money was likely to be based on previous rounds"",""Q1"":""I learned to look at the first and last spots only"",""Q2"":""29"",""Q3"":""female""}",46139,,1076067,,,survey-text,,58
,,,,,,,,,,,,,,"{""Q0"":""Look to see if first circle was positive. If positive I went to that one first. If negative I checked another"",""Q1"":""No"",""Q2"":""24"",""Q3"":""Female""}",74517,,1029047,,,survey-text,,59
,,,,,,,,,,,,,,"{""Q0"":""At first I thought all red/negative were a bad move, so it took me a moment to figure out it's about the total sum."",""Q1"":""Not entirely.  Although I am wondering if I had a second chance to do it over again if I would have performed better, at least for the parts with hints/feedback."",""Q2"":""42"",""Q3"":""Female""}",97913,,1583451,,,survey-text,,61
,,,,,,,,,,,,,,"{""Q0"":""Initially, just randomly went. Later, looked at random path and if value of path exceeded cost of peeking, took it."",""Q1"":""Not really. Didn't want to peek too much because of cost. Only real incentive to peeking was avoiding large losses."",""Q2"":""55"",""Q3"":""male""}",81845,,1350833,,,survey-text,,62
,,,,,,,,,,,,,,"{""Q0"":""I chose to view the payout of each final option, and then went to the highest payout... usually."",""Q1"":""Not really. Sometimes it was better to go for a higher payout at the end stop, but sometimes it just didn't matter. "",""Q2"":""35"",""Q3"":""Female""}",55411,,1006662,,,survey-text,,63
,,,,,,,,,,,,,,"{""Q0"":""I started with the four initial routes to see which would give the most money, then looked at the other routes from there."",""Q1"":""I started out just clicking randomly but started planning more as it went on."",""Q2"":""25"",""Q3"":""Female""}",58234,,4791425,,,survey-text,,64
,,,,,,,,,,,,,,"{""Q0"":""I tried to guess which route would be the best through clicking the closest tiles to the center."",""Q1"":""The routes did change the value, but certain ones would be with the higher value continuously."",""Q2"":""40"",""Q3"":""Female""}",145438,,1524823,,,survey-text,,65
,,,,,,,,,,,,,,"{""Q0"":""I checked the first amount for all the directions. Then based on that checked the following amounts only to one direction or at most two. "",""Q1"":""There was no point trying to proceed in the direction where the first amount was negative."",""Q2"":""56"",""Q3"":""Female""}",258691,,1137728,,,survey-text,,66
,,,,,,,,,,,,,,"{""Q0"":""I followed positives until I hit a negative. "",""Q1"":""Yes.  I learned to give myself at least two options. "",""Q2"":""27"",""Q3"":""Female""}",40035,,926035,,,survey-text,,67
,,,,,,,,,,,,,,"{""Q0"":""guessed"",""Q1"":""nothing particular"",""Q2"":""45"",""Q3"":""f""}",34862,,1451128,,,survey-text,,68
,,,,,,,,,,,,,,"{""Q0"":""Completely random, as i noticed all directions gave different results each round."",""Q1"":""I don't see how i could do that when the values change every round"",""Q2"":""23"",""Q3"":""female""}",32634,,1211751,,,survey-text,,69
,,,,,,,,,,,,,,"{""Q0"":""figured the most profitable path"",""Q1"":""learned since it was combos of 4,12 and 20. started with 4 inside circles then started with outside end circles; if I hit 2 positives I checked the  third in path"",""Q2"":""47"",""Q3"":""male""}",117491,,1115267,,,survey-text,,70
,,,,,,,,,,,,,,"{""Q0"":""I chose the route that would earn the most money."",""Q1"":""It wasn't necessary to uncover every stop if the first two were negative numbers."",""Q2"":""31"",""Q3"":""Female""}",42234,,986878,,,survey-text,,71
,,,,,,,,,,,,,,"{""Q0"":""Sometimes I used the hints by clicking on the next step, otherwise I just randomly chose a path."",""Q1"":""Use the hints to find out what's ahead"",""Q2"":""48"",""Q3"":""Female""}",45644,,1228083,,,survey-text,,72
,,,,,,,,,,,,,,"{""Q0"":""i just relied on my own instinct regardless if i chose wrong "",""Q1"":""i should of paid to see the values "",""Q2"":""28"",""Q3"":""male""}",36651,,1604114,,,survey-text,,73
,,,,,,,,,,,,,,"{""Q0"":""opening as many as possible"",""Q1"":""somewhat. i learned sometimes it takes more than one plan."",""Q2"":""29"",""Q3"":""female""}",131770,,1430488,,,survey-text,,74
,,,,,,,,,,,,,,"{""Q0"":""by seeing which beginning way to start by the cost"",""Q1"":""not really"",""Q2"":""40"",""Q3"":""female""}",41107,,964344,,,survey-text,,75
,,,,,,,,,,,,,,"{""Q0"":""I mostly looked at the end results of each route because ending on a positive number is a good idea."",""Q1"":""I tended to overclick on finding out the reward, so I decided to try not to click too many so that I wouldn't lose too much."",""Q2"":""22"",""Q3"":""Female""}",73087,,1188440,,,survey-text,,76
,,,,,,,,,,,,,,"{""Q0"":""I began at the end of the route and find one that was profitable and work my way in. If I could find one that was revenue of $20 and one another that was positive, I did not have to click the third circle as I knew the overall route was going to be profitable"",""Q1"":""I don't believe I did. I concentrated on the end profitability and minimizing controllable costs (clicking on circles) to maximize profitability."",""Q2"":""26"",""Q3"":""Male""}",153693,,1443712,,,survey-text,,77
,,,,,,,,,,,,,,"{""Q0"":""I tried to look at the ending prices "",""Q1"":""Not really"",""Q2"":""22"",""Q3"":""Female""}",45205,,1107031,,,survey-text,,78
,,,,,,,,,,,,,,"{""Q0"":""I checked to see what the 2nd circle would be, if it would benefit or hurt me,  then checked one side of each of the T shapes, and decided from there"",""Q1"":""I did learn that it was worth it to lose $0.10 more to know for sure what a route could give me rather than guessing half of the route"",""Q2"":""20"",""Q3"":""Female""}",109322,,1799546,,,survey-text,,79
,,,,,,,,,,,,,,"{""Q0"":""I was looking to see which final stop had the best money"",""Q1"":""A little bit, but I think more than anything it was telling you to go with the first available positive sum of money instead of \""planning\"" because if I was truly planning, I would want to know the values of all the final stations to make the best possible decision"",""Q2"":""28"",""Q3"":""Female""}",106007,,1132611,,,survey-text,,80
,,,,,,,,,,,,,,"{""Q0"":""I revealed most of the amounts and chose the route."",""Q1"":""No, I don't feel like I did. If anything this experiment just showed me I need to know as much information as I can before making decisions."",""Q2"":""30"",""Q3"":""female""}",104968,,1243135,,,survey-text,,81
,,,,,,,,,,,,,,"{""Q0"":""I started off randomly with the intent of finding the values of all the circles.  Once I determined that positive generally netted more positive, I tested it a couple of times and then I continued with the positive."",""Q1"":""Absolutely!"",""Q2"":""47"",""Q3"":""female""}",60911,,1148549,,,survey-text,,82
,,,,,,,,,,,,,,"{""Q0"":""I would typically start with uncovering the $ of one of the inner 4 circles. If it was green I would click on one of the circles at the end of that route. If that circle was +12 or +20, I'd go for it. If not, I'd click on the other destination circle. I'd then go for whichever had a higher positive number. If neither were positive, I'd be at a loss and venture out randomly or bite the bullet. "",""Q1"":""I realized early on that clicking every circle is a non-viable strategy. My order of operations was pretty much set from the beginning."",""Q2"":""28"",""Q3"":""Male""}",196354,,1394643,,,survey-text,,83
,,,,,,,,,,,,,,"{""Q0"":""It was imperative that i made the most informed first move so I at least revealed the amount for the first four moves on each round. "",""Q1"":""Get as much information as possible but all isn't necessary to make an informed decision. "",""Q2"":""22"",""Q3"":""Male""}",77923,,959581,,,survey-text,,84
,,,,,,,,,,,,,,"{""Q0"":""Try and guess the best first layer, then find the best final destination."",""Q1"":""Guess early, cut your losses."",""Q2"":""22"",""Q3"":""Male""}",42592,,1107200,,,survey-text,,85
,,,,,,,,,,,,,,"{""Q0"":""Seeing if there were any patterns forming, then trying them out."",""Q1"":""no"",""Q2"":""43"",""Q3"":""female""}",57100,,1468814,,,survey-text,,86
,,,,,,,,,,,,,,"{""Q0"":""I was not exactly sure how to plan the route but just kind of went in any direction that was having it go forward."",""Q1"":""I got no feedback on how to plan during the first few routes so I am not sure what I was doing wrong."",""Q2"":""33"",""Q3"":""Female""}",71096,,1246412,,,survey-text,,87
,,,,,,,,,,,,,,"{""Q0"":""I tried to pick atleast one so i would know if it was worth going that way or not"",""Q1"":""not really, other than not looking at too many beforhand"",""Q2"":""32"",""Q3"":""female""}",119890,,1022521,,,survey-text,,88
,,,,,,,,,,,,,,"{""Q0"":""Best overall payout found, hopefully without revealing all the numbers"",""Q1"":""the first step isn't alway the important one.  Sometimes you had to take a loss at the start to make more at the end"",""Q2"":""55"",""Q3"":""Female""}",68261,,1095504,,,survey-text,,89
,,,,,,,,,,,,,,"{""Q0"":""looking for positive numbers"",""Q1"":""yes - to not click on circles that were unavoidable in the path "",""Q2"":""33"",""Q3"":""female""}",36671,,1249682,,,survey-text,,90
,,,,,,,,,,,,,,"{""Q0"":""i guessed"",""Q1"":""no"",""Q2"":""37"",""Q3"":""male""}",16907,,956993,,,survey-text,,92
,,,,,,,,,,,,,,"{""Q0"":""Random"",""Q1"":""No."",""Q2"":""27"",""Q3"":""Male""}",13965,,1332492,,,survey-text,,93
,,,,,,,,,,,,,,"{""Q0"":""I chose to reveal the closest options to the center. if any of those were negative, I ruled them out of my 'flight plan'. if any of them were positive, I revealed the end destination to determine which endpoint was better. "",""Q1"":""I learned that it was beneficial to reveal multiple options, instead of just going for one that I though was 'good enough'"",""Q2"":""35"",""Q3"":""female""}",107223,,926185,,,survey-text,,95
,,,,,,,,,,,,,,"{""Q0"":""Checking the value of my moves"",""Q1"":""No I tried but couldn't notice a pattern"",""Q2"":""39"",""Q3"":""female""}",52184,,3022659,,,survey-text,,96
,,,,,,,,,,,,,,"{""Q0"":""Stayed away from negative amounts for the most part"",""Q1"":""no"",""Q2"":""56"",""Q3"":""female""}",55744,,1041215,,,survey-text,,97
,,,,,,,,,,,,,,"{""Q0"":""I clicked on several amounts and chose the route that appeared most beneficial."",""Q1"":""I found the more I spent uncovering the amounts the better."",""Q2"":""56"",""Q3"":""female""}",110511,,1451644,,,survey-text,,98
,,,,,,,,,,,,,,"{""Q0"":""I would gather as much information as possible before moving in order to lose less in the end."",""Q1"":""Yes, after the first flight I knew I needed to obtain more information prior to moving. "",""Q2"":""45"",""Q3"":""Male""}",114252,,1229093,,,survey-text,,99
,,,,,,,,,,,,,,"{""Q0"":""Trying to determine best first decision and then ending location since I needed to pass through intermediate location either way."",""Q1"":""Not really, in my opinion. I feel aggravated and that the experiment was stacked against me. Investigation fee was too costly."",""Q2"":""27"",""Q3"":""Male""}",63529,,971689,,,survey-text,,100
,,,,,,,,,,,,,,"{""Q0"":""I tested the first level each time and then the second level based on the best payout on the first level.  Based on that I checked the final destination.  If the amounts were close I checked several paths.  I tried not to spend more than I needed"",""Q1"":""Sometimes over planning hurts you."",""Q2"":""53"",""Q3"":""Male""}",140340,,1447901,,,survey-text,,101
,,,,,,,,,,,,,,"{""Q0"":""just guessing"",""Q1"":""no"",""Q2"":""25"",""Q3"":""female""}",16599,,1281227,,,survey-text,,102
,,,,,,,,,,,,,,"{""Q0"":""Followed my first instinct"",""Q1"":""Not really"",""Q2"":""32"",""Q3"":""Female""}",32097,,1152858,,,survey-text,,103
,,,,,,,,,,,,,,"{""Q0"":""/i tried tofind the maximum amount of money "",""Q1"":""I am not very good "",""Q2"":""36"",""Q3"":""female""}",27181,,1201169,,,survey-text,,104
,,,,,,,,,,,,,,"{""Q0"":""I tried to find what paid the most."",""Q1"":""Tried to do it in littlest clicks as possible"",""Q2"":""47"",""Q3"":""Male""}",42772,,1693483,,,survey-text,,105
,,,,,,,,,,,,,,"{""Q0"":""I decided to wing it."",""Q1"":""Not a bit."",""Q2"":""26"",""Q3"":""Male""}",23431,,1684508,,,survey-text,,106
,,,,,,,,,,,,,,"{""Q0"":""I typically picked one or two of the original hubs and went with the higher amount."",""Q1"":""I learned that I'm pretty bad at the planning part. I needed to pick more of the outer destinations."",""Q2"":""27"",""Q3"":""Male""}",105350,,1106444,,,survey-text,,108
,,,,,,,,,,,,,,"{""Q0"":""Assess each of the first steps in each route, then, using those values, eliminating the routes which risked the most loss of money and further assessing the remaining routes until discovering the best path to take."",""Q1"":""The first two rounds, I haphazardly clicked on all of the tiles before moving the plane at all; considering the risk more in later rounds, I changed my strategy to the one listed above."",""Q2"":""19"",""Q3"":""Male""}",154605,,1572311,,,survey-text,,109
,,,,,,,,,,,,,,"{""Q0"":""I did not check prices before hand, I chose directions at random"",""Q1"":""No. "",""Q2"":""19"",""Q3"":""female""}",45031,,978711,,,survey-text,,110
,,,,,,,,,,,,,,"{""Q0"":""it was difficult."",""Q1"":""not really"",""Q2"":""24"",""Q3"":""female""}",44599,,1644572,,,survey-text,,111
,,,,,,,,,,,,,,"{""Q0"":""I tried to choose different routes than the negative one before."",""Q1"":""I didn't learn anything and the whole thing seemed a little random or rigged."",""Q2"":""28"",""Q3"":""Male""}",26920,,1404487,,,survey-text,,112
,,,,,,,,,,,,,,"{""Q0"":""By calculating which route would make the the most amount of money with the least amount of clicks."",""Q1"":""Maybe to be more thoughtful about random clicking."",""Q2"":""41"",""Q3"":""Female""}",43212,,923743,,,survey-text,,115
,,,,,,,,,,,,,,"{""Q0"":""I tried to deduce what path would gain a profit as soon as possible"",""Q1"":""Don't waste too many observations as they can leave you in the hole if there is no profitable path"",""Q2"":""47"",""Q3"":""Male""}",63946,,1572554,,,survey-text,,116
,,,,,,,,,,,,,,"{""Q0"":""I just picked what I felt in my gut most the time, tried using some probability of where the negative numbers might be."",""Q1"":""No, not really."",""Q2"":""42"",""Q3"":""Female""}",69726,,1014492,,,survey-text,,117
,,,,,,,,,,,,,,"{""Q0"":""I chose to reveal the end of the routes and go that way if there was a positive sum of money"",""Q1"":""No, it seemed really random to me"",""Q2"":""22"",""Q3"":""Agender""}",56272,,1133724,,,survey-text,,118
,,,,,,,,,,,,,,"{""Q0"":""Tried to look at the best route, and follow it."",""Q1"":""Not really, it was just a lot of trial and error."",""Q2"":""73"",""Q3"":""Male""}",33697,,1569300,,,survey-text,,119
,,,,,,,,,,,,,,"{""Q0"":""I was looking for the most money to be collected on my route"",""Q1"":""Not really"",""Q2"":""43"",""Q3"":""Female""}",53432,,898645,,,survey-text,,120
,,,,,,,,,,,,,,"{""Q0"":""At first I looked at the inner routes, choosing one and going off of that. Then I shifted to the final outer destinations. After consistently having bad luck, I gave up with wasting $4 every guess."",""Q1"":""No, I was successful for about 3 trips. It went downhill the entire time after that."",""Q2"":""22"",""Q3"":""Male""}",79423,,931168,,,survey-text,,121
,,,,,,,,,,,,,,"{""Q0"":""played the guessing game"",""Q1"":""nope"",""Q2"":""27"",""Q3"":""male""}",59982,,1468482,,,survey-text,,122
,,,,,,,,,,,,,,"{""Q0"":""guessing"",""Q1"":""no"",""Q2"":""28"",""Q3"":""female""}",17071,,1169794,,,survey-text,,123
,,,,,,,,,,,,,,"{""Q0"":""Just went for the same route every time."",""Q1"":""Nope, seemed random."",""Q2"":""29"",""Q3"":""Male""}",19136,,1142027,,,survey-text,,124
,,,,,,,,,,,,,,"{""Q0"":""I tried to take each route at least once whether or not I had lost money on the route before."",""Q1"":""no"",""Q2"":""39"",""Q3"":""female""}",77314,,1204341,,,survey-text,,125
,,,,,,,,,,,,,,"{""Q0"":""Check the prices beneath the closest NSEW circles. For any positives, check the next respective circles. Whichever yields a larger profit, click the left and/or right circle(s) to determine which was the best route."",""Q1"":""No, I had a solid plan from the beginning."",""Q2"":""27"",""Q3"":""Female""}",87404,,939072,,,survey-text,,126
,,,,,,,,,,,,,,"{""Q0"":""I previewed some of the spots to determine the better routes."",""Q1"":""Yes. I learned it was better to spend .10 to preview than to go blindly."",""Q2"":""48"",""Q3"":""male""}",69331,,1210871,,,survey-text,,127
