p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,"[True, False, True, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""10% of my best score on any round""]",14286,,55542,,,survey-multi-choice,,9
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",10512,,98393,,,survey-multi-choice,,9
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",12326,,110099,,,survey-multi-choice,,10
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",20991,,177953,,,survey-multi-choice,,11
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",13406,,100237,,,survey-multi-choice,,12
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14436,,110218,,,survey-multi-choice,,13
,,,,"[True, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""At most 15"",""1 cent for every $1 I earn in each round""]",13751,,163072,,,survey-multi-choice,,14
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",7121,,196491,,,survey-multi-choice,,14
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19152,,169919,,,survey-multi-choice,,15
,,,,"[True, True, True, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1% of my best score on any round""]",33241,,125492,,,survey-multi-choice,,16
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",10783,,239906,,,survey-multi-choice,,16
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",27121,,90270,,,survey-multi-choice,,17
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19734,,203244,,,survey-multi-choice,,18
,,,,"[True, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""At most 5"",""1 cent for every $1 I earn in each round""]",45652,,286217,,,survey-multi-choice,,19
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",16721,,382076,,,survey-multi-choice,,19
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",172822,,218736,,,survey-multi-choice,,20
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15561,,42247,,,survey-multi-choice,,21
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15519,,173063,,,survey-multi-choice,,22
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",18251,,185499,,,survey-multi-choice,,23
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",23447,,169564,,,survey-multi-choice,,24
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",27203,,174319,,,survey-multi-choice,,25
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",34106,,183015,,,survey-multi-choice,,26
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",17814,,213053,,,survey-multi-choice,,27
,,,,"[True, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""At most 10"",""1 cent for every $1 I earn in each round""]",23665,,115860,,,survey-multi-choice,,28
,,,,"[False, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",10982,,171030,,,survey-multi-choice,,28
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",5884,,182724,,,survey-multi-choice,,28
,,,,"[True, False, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""At most 1"",""1 cent for every $1 I earn in each round""]",16643,,77616,,,survey-multi-choice,,29
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",7776,,126070,,,survey-multi-choice,,29
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",53493,,242597,,,survey-multi-choice,,30
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14848,,173326,,,survey-multi-choice,,31
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19692,,110435,,,survey-multi-choice,,32
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",16072,,193083,,,survey-multi-choice,,33
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",21284,,103104,,,survey-multi-choice,,34
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",25080,,123097,,,survey-multi-choice,,35
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",9269,,62054,,,survey-multi-choice,,36
,,,,"[True, False, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""At most 5"",""1 cent for every $1 I earn in each round""]",17481,,47342,,,survey-multi-choice,,37
,,,,"[True, True, True, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1% of my best score on any round""]",13184,,97457,,,survey-multi-choice,,37
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",10489,,143425,,,survey-multi-choice,,37
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",52494,,294045,,,survey-multi-choice,,38
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",32060,,432016,,,survey-multi-choice,,38
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15662,,303063,,,survey-multi-choice,,39
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",29654,,112261,,,survey-multi-choice,,40
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",9452,,165363,,,survey-multi-choice,,40
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15849,,95465,,,survey-multi-choice,,41
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",66180,,195360,,,survey-multi-choice,,42
,,,,"[True, False, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.00"",""At most 1"",""1 cent for every $1 I earn in each round""]",15970,,100206,,,survey-multi-choice,,43
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",11232,,149852,,,survey-multi-choice,,43
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",18041,,207371,,,survey-multi-choice,,44
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19629,,133683,,,survey-multi-choice,,45
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",120374,,312346,,,survey-multi-choice,,46
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",25440,,286753,,,survey-multi-choice,,47
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14106,,73079,,,survey-multi-choice,,48
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19139,,171029,,,survey-multi-choice,,49
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19492,,132744,,,survey-multi-choice,,50
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",24492,,186958,,,survey-multi-choice,,51
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",17641,,240292,,,survey-multi-choice,,52
,,,,"[True, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""At most 5"",""1 cent for every $1 I earn in each round""]",18056,,133756,,,survey-multi-choice,,53
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",9188,,165270,,,survey-multi-choice,,53
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",21966,,161064,,,survey-multi-choice,,54
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",24121,,219920,,,survey-multi-choice,,55
,,,,"[True, True, False, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""At most 1"",""10% of my score on a random round""]",28208,,117303,,,survey-multi-choice,,56
,,,,"[True, True, False, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""At most 1"",""1 cent for every $1 I earn in each round""]",14671,,201989,,,survey-multi-choice,,56
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14232,,242917,,,survey-multi-choice,,56
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14704,,141738,,,survey-multi-choice,,57
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",13644,,28476,,,survey-multi-choice,,58
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15769,,235132,,,survey-multi-choice,,59
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19554,,103170,,,survey-multi-choice,,60
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",60779,,276327,,,survey-multi-choice,,61
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",65495,,441979,,,survey-multi-choice,,61
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",25915,,163662,,,survey-multi-choice,,62
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",27673,,179845,,,survey-multi-choice,,63
,,,,"[False, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$1.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",26423,,241244,,,survey-multi-choice,,64
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$10.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",44742,,373970,,,survey-multi-choice,,64
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",12841,,482605,,,survey-multi-choice,,64
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",31919,,259216,,,survey-multi-choice,,65
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",17833,,157523,,,survey-multi-choice,,66
