,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,relative_score,n_click,clicks,click_times,path,action_times
814,81,0.01,objectLevel,full,8,9,"[-1, -1, -1]",36.84,0.6420000000000001,16,"[3, 7, 12, 13, 5, 4, 8, 14, 15, 2, 16, 9, 17, 11, 6, 10]","[46534, 47342, 48131, 49101, 50370, 51281, 52052, 52880, 54302, 55368, 57049, 57853, 59119, 59915, 60640, 61450]","[1, 3, 7, 12]","[62513, 72551, 100138]"
815,81,0.01,objectLevel,full,9,1,"[-1, -1, -1]",45.84,1.9946666666666668,16,"[3, 7, 12, 13, 14, 8, 15, 4, 5, 16, 9, 17, 11, 2, 6, 10]","[43972, 45056, 46180, 47082, 48322, 49337, 50192, 51121, 52314, 53279, 54196, 55316, 56475, 57524, 58410, 59478]","[1, 5, 9, 16]","[62861, 72743, 91335]"
816,81,0.01,objectLevel,full,10,0,"[-1, -1, -1]",39.84,2.4911111111111115,16,"[3, 7, 12, 13, 2, 6, 10, 11, 5, 9, 16, 17, 4, 8, 14, 15]","[28713, 29538, 30357, 31281, 32563, 33532, 34457, 35438, 36678, 37486, 38223, 39079, 40358, 41189, 42008, 43095]","[1, 4, 8, 14]","[46091, 58402, 60059]"
817,81,0.01,objectLevel,full,11,6,"[37, -1, 5]",8.84,0.5638095238095238,16,"[3, 7, 12, 13, 4, 2, 5, 16, 9, 17, 11, 6, 10, 8, 14, 15]","[6729, 7185, 7723, 8257, 10101, 10752, 11377, 11856, 12369, 12866, 13720, 14287, 14806, 16020, 16516, 17603]","[1, 5, 9, 17]","[19346, 338899, 341682]"
818,81,0.01,objectLevel,full,12,2,"[-1, -1, -1]",33.84,1.7420000000000002,16,"[3, 7, 12, 13, 4, 8, 14, 15, 9, 5, 16, 17, 2, 6, 10, 11]","[11736, 12202, 12657, 13660, 14700, 15191, 15723, 16359, 17824, 18279, 19023, 19762, 20599, 20990, 21508, 22211]","[1, 2, 6, 10]","[23711, 33622, 36117]"
819,82,2.5,featureBased,full,1,8,"[21, 0, 0]",20.0,0.3181818181818182,6,"[9, 6, 7, 8, 2, 5]","[4985, 6943, 8267, 9188, 11026, 16583]","[1, 2, 6, 11]","[19559, 49156, 58702]"
820,82,2.5,featureBased,full,2,0,"[32, 0, 0]",-17.0,-0.39215686274509803,10,"[3, 4, 5, 2, 6, 8, 15, 14, 11, 10]","[3902, 5334, 6367, 7277, 8267, 9796, 13302, 14355, 17540, 24806]","[1, 4, 8, 14]","[29039, 74322, 76456]"
821,82,2.5,featureBased,full,3,10,"[0, 0, 0]",29.0,0.7027027027027027,0,[],[],"[1, 5, 9, 17]","[8525, 12187, 16337]"
822,82,2.5,featureBased,full,4,1,"[0, 0, 0]",8.0,0.5764705882352941,0,[],[],"[1, 3, 7, 12]","[2428, 5319, 7491]"
823,82,2.5,featureBased,full,5,6,"[0, 0, 0]",12.0,0.16981132075471697,0,[],[],"[1, 2, 6, 11]","[3338, 6594, 9293]"
824,82,2.5,featureBased,full,6,11,"[10, 0, 0]",20.5,0.2755102040816326,3,"[8, 6, 9]","[3415, 4910, 6610]","[1, 3, 7, 13]","[7924, 45480, 47884]"
825,82,2.5,featureBased,full,7,7,"[0, 0, 0]",16.0,0.31666666666666665,2,"[10, 11]","[12718, 13447]","[1, 2, 6, 11]","[6009, 9976, 14676]"
826,82,2.5,featureBased,full,8,3,"[0, 0, 0]",-15.0,-0.10869565217391304,2,"[17, 16]","[8683, 9437]","[1, 5, 9, 17]","[3456, 6380, 10615]"
827,82,2.5,featureBased,full,9,9,"[0, 0, 0]",30.0,0.725,2,"[14, 15]","[10756, 11466]","[1, 4, 8, 15]","[5132, 8816, 12543]"
828,82,2.5,featureBased,full,10,2,"[0, 0, 0]",14.0,0.6774193548387096,2,"[13, 12]","[6780, 8119]","[1, 3, 7, 12]","[2022, 4296, 9214]"
829,82,2.5,featureBased,full,11,4,"[0, 0, 0]",27.0,0.6052631578947368,2,"[17, 16]","[7566, 8310]","[1, 5, 9, 17]","[3109, 5678, 9318]"
830,82,2.5,featureBased,full,12,5,"[7, 0, 0]",22.0,0.6938775510204082,4,"[4, 2, 11, 10]","[1135, 2159, 39141, 40088]","[1, 2, 6, 10]","[3306, 36556, 41280]"
831,83,2.5,featureBased,full,1,5,"[0, 0, 4]",22.5,0.7040816326530612,1,[12],[17236],"[1, 3, 7, 12]","[5719, 10782, 18368]"
832,83,2.5,featureBased,full,2,7,"[0, 0, 3]",6.5,0.15833333333333333,1,[14],[11977],"[1, 4, 8, 14]","[4420, 9058, 14117]"
833,83,2.5,featureBased,full,3,8,"[0, 0, 3]",18.5,0.2840909090909091,1,[14],[23881],"[1, 4, 8, 14]","[15295, 20784, 25003]"
834,83,2.5,featureBased,full,4,0,"[0, 0, 4]",10.5,0.14705882352941177,1,[12],[18597],"[1, 3, 7, 13]","[8818, 15145, 21207]"
835,83,2.5,featureBased,full,5,1,"[0, 0, 3]",10.5,0.6058823529411764,1,[17],[116496],"[1, 5, 9, 17]","[49997, 109955, 117929]"
836,83,2.5,featureBased,full,6,11,"[0, 0, 0]",-1.0,-0.16326530612244897,2,"[10, 11]","[34440, 36415]","[1, 2, 6, 10]","[6537, 22247, 37830]"
837,83,2.5,featureBased,full,7,3,"[0, 0, 0]",-9.0,0.021739130434782608,2,"[13, 12]","[16655, 20529]","[1, 3, 7, 13]","[2582, 10305, 22091]"
838,83,2.5,featureBased,full,8,6,"[0, 0, 0]",18.0,0.2830188679245283,0,[],[],"[1, 3, 7, 13]","[6680, 12207, 18880]"
839,83,2.5,featureBased,full,9,2,"[0, 0, 3]",13.5,0.6693548387096774,1,[10],[19969],"[1, 2, 6, 10]","[3717, 11507, 21721]"
840,83,2.5,featureBased,full,10,4,"[0, 0, 3]",29.5,0.6710526315789473,1,[17],[22109],"[1, 5, 9, 17]","[7769, 16166, 23201]"
841,83,2.5,featureBased,full,11,9,"[0, 0, 3]",22.5,0.5375,1,[14],[12289],"[1, 4, 8, 14]","[1304, 8369, 13267]"
842,83,2.5,featureBased,full,12,10,"[0, 0, 0]",9.0,0.16216216216216217,0,[],[],"[1, 3, 7, 13]","[1421, 15881, 20243]"
843,85,1.0,none,none,1,5,"[3, 0, 1]",31.0,0.9032258064516129,0,[],[],"[1, 2, 6, 11]","[3512, 11728, 14423]"
844,85,1.0,none,none,2,10,"[3, 0, 1]",40.0,1.8181818181818181,0,[],[],"[1, 3, 7, 12]","[700, 18042, 25157]"
845,85,1.0,none,none,3,7,"[3, 0, 1]",49.0,1.4838709677419355,0,[],[],"[1, 4, 8, 15]","[2524, 10370, 19387]"
846,85,1.0,none,none,4,1,"[3, 0, 1]",25.0,0.5116279069767442,0,[],[],"[1, 5, 9, 16]","[2530, 10770, 18113]"
847,85,1.0,none,none,5,6,"[3, 0, 1]",17.0,0.3225806451612903,0,[],[],"[1, 3, 7, 13]","[3352, 11583, 17040]"
848,85,1.0,none,none,6,2,"[3, 0, 1]",-28.0,-1.1379310344827587,0,[],[],"[1, 4, 8, 15]","[2047, 10688, 17610]"
849,85,1.0,none,none,7,9,"[3, 0, 1]",1.0,-0.09090909090909091,0,[],[],"[1, 5, 9, 16]","[2249, 10761, 17393]"
850,85,1.0,none,none,8,3,"[3, 0, 1]",-10.0,-0.3333333333333333,0,[],[],"[1, 3, 7, 12]","[3139, 10957, 15946]"
851,85,1.0,none,none,9,11,"[3, 0, 1]",28.0,0.6774193548387096,2,"[14, 15]","[18359, 22044]","[1, 4, 8, 14]","[2227, 12851, 24561]"
852,85,1.0,none,none,10,0,"[3, 0, 1]",18.0,0.47619047619047616,3,"[3, 13, 12]","[6992, 21750, 22987]","[1, 3, 7, 13]","[9210, 17651, 24683]"
853,85,1.0,none,none,11,8,"[3, 0, 1]",8.0,-0.1,4,"[5, 3, 17, 16]","[1499, 4630, 20361, 21159]","[1, 5, 9, 16]","[7185, 16809, 22880]"
854,85,1.0,none,none,12,4,"[3, 0, 1]",2.0,0.0,4,"[4, 2, 15, 14]","[1260, 3191, 17289, 18150]","[1, 4, 8, 14]","[4743, 13287, 19863]"
855,86,1.0,featureBased,full,1,4,"[14, 0, 0]",22.0,0.5,4,"[10, 15, 12, 17]","[4802, 8049, 12752, 20249]","[1, 3, 7, 12]","[22651, 42711, 46483]"
856,86,1.0,featureBased,full,2,3,"[3, 0, 0]",29.0,0.8484848484848485,7,"[13, 5, 9, 15, 11, 14, 10]","[2444, 3756, 5685, 9184, 10908, 12652, 13923]","[1, 2, 6, 10]","[17273, 24207, 25000]"
857,86,1.0,featureBased,full,3,0,"[5, 0, 0]",50.0,1.2380952380952381,4,"[16, 13, 11, 14]","[1895, 3261, 4861, 5830]","[1, 4, 8, 14]","[11079, 19582, 20444]"
858,86,1.0,featureBased,full,4,9,"[1, 0, 0]",32.0,0.8484848484848485,9,"[11, 8, 13, 9, 12, 5, 10, 15, 14]","[12826, 14913, 17912, 19240, 21449, 24706, 27257, 30081, 76524]","[1, 4, 8, 15]","[32220, 37420, 81972]"
859,86,1.0,featureBased,full,5,8,"[8, 0, 0]",33.0,0.7333333333333333,5,"[12, 11, 16, 15, 14]","[5011, 7346, 8450, 9281, 10511]","[1, 3, 7, 12]","[12646, 24394, 25221]"
860,86,1.0,featureBased,full,6,7,"[6, 0, 0]",54.0,1.6451612903225807,3,"[10, 16, 14]","[15787, 17111, 18247]","[1, 4, 8, 14]","[21464, 32145, 33023]"
861,86,1.0,featureBased,full,7,11,"[5, 0, 0]",48.0,1.3225806451612903,5,"[17, 15, 10, 12, 16]","[1960, 3583, 4647, 6520, 7912]","[1, 5, 9, 16]","[9744, 18375, 19152]"
862,86,1.0,featureBased,full,8,10,"[5, 0, 0]",20.0,0.9090909090909091,8,"[13, 15, 14, 12, 11, 10, 16, 17]","[2306, 3454, 4943, 5694, 7366, 8207, 9478, 10191]","[1, 4, 8, 15]","[13335, 22641, 23369]"
863,86,1.0,featureBased,full,9,2,"[8, 0, 0]",26.0,0.7241379310344828,8,"[11, 13, 15, 14, 17, 16, 10, 12]","[2676, 4443, 5547, 6642, 7810, 8722, 10731, 11594]","[1, 2, 6, 10]","[14769, 26810, 28193]"
864,86,1.0,featureBased,full,10,1,"[8, 0, 0]",36.0,0.7674418604651163,8,"[14, 17, 15, 12, 10, 11, 13, 16]","[2737, 4449, 5457, 6873, 8378, 9049, 10705, 12209]","[1, 3, 7, 12]","[14536, 26671, 27557]"
865,86,1.0,featureBased,full,11,5,"[6, 0, 0]",-3.0,-0.1935483870967742,8,"[17, 14, 10, 15, 12, 13, 16, 11]","[420, 2428, 7555, 10981, 12908, 13973, 15067, 17492]","[1, 5, 9, 17]","[18651, 28847, 29617]"
866,86,1.0,featureBased,full,12,6,"[0, 0, 0]",48.0,1.3225806451612903,8,"[4, 2, 5, 3, 13, 12, 7, 11]","[924, 2579, 3324, 3907, 5243, 6180, 7139, 11069]","[1, 2, 6, 11]","[12827, 16346, 18259]"
867,87,2.5,objectLevel,full,1,1,"[4, -1, -1]",-4.5,0.4294117647058823,7,"[5, 3, 4, 2, 11, 6, 10]","[5985, 8013, 8765, 9644, 11705, 12347, 12908]","[1, 2, 6, 10]","[14337, 22885, 23710]"
868,87,2.5,objectLevel,full,2,5,"[7, -1, -1]",12.0,0.4897959183673469,6,"[7, 8, 6, 9, 17, 16]","[2932, 5033, 6661, 7779, 27289, 29657]","[1, 5, 9, 17]","[10837, 19807, 30697]"
869,87,2.5,objectLevel,full,3,0,"[-1, -1, -1]",-7.0,-0.19607843137254902,8,"[9, 7, 6, 8, 12, 13, 3, 2]","[1029, 2377, 4438, 5237, 11601, 12372, 65261, 67855]","[1, 3, 7, 13]","[6426, 7899, 70004]"
870,87,2.5,objectLevel,full,4,11,"[4, -1, -1]",15.5,0.17346938775510204,5,"[7, 6, 8, 9, 13]","[1795, 3175, 4238, 4991, 6090]","[1, 3, 7, 13]","[7799, 13950, 15327]"
871,87,2.5,objectLevel,full,5,7,"[1, -1, -1]",22.0,0.4166666666666667,2,"[7, 13]","[5702, 7675]","[1, 3, 7, 13]","[9622, 12128, 13082]"
872,87,2.5,objectLevel,full,6,10,"[16, -1, -1]",-2.0,-0.13513513513513514,8,"[7, 8, 9, 6, 10, 14, 15, 11]","[2025, 2993, 3917, 4887, 6872, 8508, 9956, 11118]","[1, 4, 8, 15]","[13959, 32080, 33071]"
873,87,2.5,objectLevel,full,7,3,"[-1, -1, -1]",-12.0,-0.043478260869565216,6,"[7, 6, 8, 9, 17, 11]","[7235, 8012, 9802, 10680, 11530, 12806]","[1, 2, 6, 11]","[16072, 17519, 19683]"
874,87,2.5,objectLevel,full,8,6,"[17, -1, -1]",-4.0,-0.1320754716981132,4,"[9, 8, 14, 15]","[3500, 4518, 25320, 26200]","[1, 4, 8, 15]","[6355, 29058, 35562]"
875,87,2.5,objectLevel,full,9,4,"[-1, -1, -1]",-1.0,-0.13157894736842105,16,"[6, 7, 8, 9, 17, 16, 5, 11, 10, 2, 13, 3, 12, 15, 4, 14]","[1187, 2940, 3766, 4400, 4937, 5651, 6810, 7491, 8357, 9039, 9905, 10595, 11416, 12900, 13526, 14503]","[1, 4, 8, 14]","[42283, 43684, 44402]"
876,87,2.5,objectLevel,full,10,8,"[11, -1, -1]",12.0,0.13636363636363635,4,"[9, 17, 16, 15]","[890, 1547, 2500, 3550]","[1, 5, 9, 16]","[6780, 21162, 22441]"
877,87,2.5,objectLevel,full,11,2,"[-1, -1, -1]",-11.0,0.27419354838709675,12,"[8, 7, 6, 9, 15, 14, 16, 17, 11, 10, 13, 12]","[1350, 2588, 3325, 4232, 7172, 8109, 9063, 9680, 10326, 11006, 11754, 12521]","[1, 3, 7, 12]","[15367, 17717, 19013]"
878,87,2.5,objectLevel,full,12,9,"[9, -1, -1]",14.0,0.325,4,"[6, 9, 17, 16]","[1663, 2891, 4836, 5886]","[1, 5, 9, 17]","[7654, 18321, 19036]"
879,88,2.5,featureBased,full,1,2,"[17, 0, 0]",1.0,0.46774193548387094,6,"[2, 4, 3, 5, 10, 11]","[3996, 5567, 6735, 8461, 13186, 43263]","[1, 2, 6, 10]","[15276, 40850, 44280]"
880,88,2.5,featureBased,full,2,6,"[14, 5, 0]",-1.0,-0.07547169811320754,6,"[2, 4, 5, 3, 16, 17]","[2207, 2929, 3518, 4150, 27727, 28283]","[1, 5, 9, 16]","[7071, 29084, 36341]"
881,88,2.5,featureBased,full,3,1,"[20, 5, 0]",-4.0,0.43529411764705883,8,"[2, 5, 3, 4, 8, 6, 14, 15]","[1571, 2630, 3727, 4521, 10617, 11354, 36518, 37186]","[1, 4, 8, 15]","[12789, 38184, 45429]"
882,88,2.5,featureBased,full,4,7,"[5, 3, 0]",17.0,0.3333333333333333,4,"[3, 7, 13, 12]","[8493, 22934, 29878, 31030]","[1, 3, 7, 13]","[11321, 24587, 31985]"
883,88,2.5,featureBased,full,5,5,"[4, 0, 0]",24.5,0.7448979591836735,3,"[2, 10, 11]","[2548, 17655, 18542]","[1, 2, 6, 10]","[5173, 14595, 19562]"
884,88,2.5,featureBased,full,6,9,"[14, 0, 0]",29.0,0.7,6,"[2, 4, 5, 3, 13, 12]","[2062, 3290, 5689, 6521, 27630, 28347]","[1, 3, 7, 13]","[7942, 24864, 29172]"
885,88,2.5,featureBased,full,7,3,"[14, 0, 0]",-15.0,-0.10869565217391304,6,"[3, 2, 4, 5, 14, 15]","[1264, 2583, 3305, 3815, 44152, 44659]","[1, 4, 8, 15]","[4716, 41141, 45667]"
886,88,2.5,featureBased,full,8,8,"[14, 0, 6]",22.0,0.36363636363636365,6,"[2, 4, 3, 5, 12, 13]","[4662, 5222, 5925, 6499, 59636, 60139]","[1, 3, 7, 13]","[7597, 56611, 60834]"
887,88,2.5,featureBased,full,9,0,"[16, 3, 0]",-9.5,-0.24509803921568626,7,"[3, 5, 2, 4, 8, 14, 15]","[5503, 6503, 7213, 8091, 30819, 36563, 37059]","[1, 4, 8, 14]","[9501, 31591, 37730]"
888,88,2.5,featureBased,full,10,4,"[14, 0, 3]",19.5,0.40789473684210525,5,"[4, 2, 5, 3, 13]","[984, 1455, 1999, 2567, 22447]","[1, 3, 7, 13]","[3590, 20918, 24125]"
889,88,2.5,featureBased,full,11,11,"[11, 0, 0]",21.5,0.29591836734693877,5,"[2, 3, 5, 17, 16]","[2317, 3632, 4215, 22790, 23518]","[1, 5, 9, 17]","[5138, 20990, 25021]"
890,88,2.5,featureBased,full,12,10,"[7, 0, 3]",21.5,0.5,3,"[3, 5, 17]","[1980, 2749, 21644]","[1, 5, 9, 17]","[3954, 20378, 22600]"
891,89,1.0,none,none,1,9,"[3, 0, 1]",22.0,0.5454545454545454,0,[],[],"[1, 3, 7, 13]","[8453, 24219, 29284]"
892,89,1.0,none,none,2,8,"[3, 0, 1]",10.0,-0.03333333333333333,0,[],[],"[1, 5, 9, 17]","[6681, 16350, 33033]"
893,89,1.0,none,none,3,11,"[3, 0, 1]",35.0,0.9032258064516129,0,[],[],"[1, 3, 7, 13]","[5586, 11615, 17819]"
894,89,1.0,none,none,4,6,"[3, 0, 1]",10.0,0.0967741935483871,0,[],[],"[1, 4, 8, 14]","[3020, 9455, 14501]"
895,89,1.0,none,none,5,7,"[3, 0, 1]",6.0,0.0967741935483871,0,[],[],"[1, 2, 6, 11]","[3222, 9363, 14413]"
896,89,1.0,none,none,6,1,"[3, 0, 1]",-22.0,-0.5813953488372093,0,[],[],"[1, 2, 6, 10]","[535, 6592, 8916]"
897,89,1.0,none,none,7,0,"[3, 0, 1]",9.0,0.2619047619047619,0,[],[],"[1, 3, 7, 12]","[2796, 8748, 10881]"
898,89,1.0,none,none,8,2,"[3, 0, 1]",-8.0,-0.4482758620689655,0,[],[],"[1, 4, 8, 14]","[780, 6683, 10087]"
899,89,1.0,none,none,9,10,"[3, 0, 1]",28.0,1.2727272727272727,0,[],[],"[1, 4, 8, 15]","[1762, 9200, 11300]"
900,89,1.0,none,none,10,4,"[3, 0, 1]",15.0,0.325,0,[],[],"[1, 3, 7, 13]","[3422, 9692, 13332]"
901,89,1.0,none,none,11,3,"[3, 0, 1]",8.0,0.21212121212121213,0,[],[],"[1, 5, 9, 17]","[1940, 7877, 10092]"
902,89,1.0,none,none,12,5,"[3, 0, 1]",-8.0,-0.3548387096774194,0,[],[],"[1, 5, 9, 16]","[1431, 7522, 10773]"
903,90,1.0,featureBased,full,1,6,"[11, 2, 0]",51.0,1.4193548387096775,5,"[2, 4, 6, 11, 10]","[1937, 3504, 34298, 45381, 47032]","[1, 2, 6, 11]","[4997, 36210, 48381]"
904,90,1.0,featureBased,full,2,10,"[0, 2, 0]",30.0,1.3636363636363635,10,"[2, 3, 4, 5, 7, 6, 8, 9, 12, 13]","[2465, 3744, 4705, 5330, 8779, 9465, 10411, 11466, 35651, 36466]","[1, 3, 7, 12]","[13900, 28634, 38130]"
905,90,1.0,featureBased,full,3,4,"[0, 0, 0]",35.0,0.825,7,"[8, 7, 6, 5, 9, 17, 16]","[9723, 10436, 11002, 11634, 14215, 40651, 41291]","[1, 5, 9, 17]","[16471, 27350, 42146]"
906,90,1.0,featureBased,full,4,0,"[0, 0, 0]",45.0,1.119047619047619,9,"[8, 7, 6, 5, 9, 3, 4, 2, 14]","[5685, 6345, 7020, 7704, 9756, 11291, 11806, 12275, 32322]","[1, 4, 8, 14]","[15821, 29950, 34516]"
907,90,1.0,featureBased,full,5,9,"[0, 0, 0]",28.0,0.7272727272727273,13,"[12, 13, 11, 16, 17, 10, 14, 15, 2, 6, 4, 8, 5]","[1246, 2305, 3074, 3881, 4443, 5042, 5754, 6426, 12782, 13270, 14108, 14949, 16174]","[1, 4, 8, 15]","[17472, 42972, 51751]"
908,90,1.0,featureBased,full,6,1,"[4, 0, 0]",15.0,0.27906976744186046,10,"[7, 6, 5, 8, 9, 3, 2, 4, 17, 16]","[4869, 5454, 6118, 7749, 8421, 10181, 11045, 11533, 55433, 56885]","[1, 5, 9, 16]","[16132, 40060, 57193]"
909,90,1.0,featureBased,full,7,7,"[7, 2, 0]",27.0,0.7741935483870968,7,"[2, 4, 5, 3, 7, 13, 12]","[40141, 40948, 41477, 41971, 61958, 70499, 70958]","[1, 3, 7, 12]","[43181, 62589, 71369]"
910,90,1.0,featureBased,full,8,11,"[3, 2, 0]",51.0,1.4193548387096775,5,"[3, 2, 6, 10, 11]","[23704, 24214, 52785, 74817, 76050]","[1, 2, 6, 11]","[24949, 53497, 76561]"
911,90,1.0,featureBased,full,9,3,"[2, 2, 0]",26.0,0.7575757575757576,10,"[8, 7, 6, 9, 5, 2, 3, 4, 10, 11]","[7810, 8321, 9004, 10393, 11531, 12065, 12514, 13106, 61660, 62075]","[1, 2, 6, 10]","[15267, 46439, 63094]"
912,90,1.0,featureBased,full,10,5,"[0, 0, 0]",29.0,0.8387096774193549,8,"[8, 7, 6, 9, 2, 3, 10, 11]","[13115, 15411, 16130, 17282, 18347, 18738, 42420, 42844]","[1, 2, 6, 10]","[19606, 32919, 43858]"
913,90,1.0,featureBased,full,11,8,"[3, 2, 0]",44.0,1.1,6,"[6, 7, 8, 9, 14, 15]","[13442, 14010, 14728, 15386, 69990, 70718]","[1, 4, 8, 15]","[16213, 59021, 71132]"
914,90,1.0,featureBased,full,12,2,"[0, 0, 0]",25.0,0.6896551724137931,9,"[6, 7, 8, 9, 5, 2, 3, 10, 11]","[1687, 2470, 3207, 3767, 5719, 6350, 7240, 32928, 33377]","[1, 2, 6, 10]","[7806, 24189, 33897]"
915,91,0.01,none,none,1,3,"[4, 0, 1]",33.84,2.186153846153846,16,"[3, 2, 5, 4, 7, 13, 10, 6, 11, 17, 9, 16, 15, 8, 14, 12]","[13002, 14356, 14973, 15493, 16146, 16481, 16948, 17256, 17630, 18168, 19309, 19681, 20148, 20440, 20699, 21216]","[1, 2, 6, 10]","[36832, 49122, 52134]"
916,91,0.01,none,none,2,2,"[4, 0, 1]",33.84,1.7420000000000002,16,"[3, 7, 12, 13, 2, 6, 11, 10, 17, 16, 9, 5, 4, 8, 15, 14]","[2548, 2916, 3368, 3724, 4943, 5333, 5645, 6219, 6616, 7312, 7533, 7818, 8269, 8568, 8862, 9310]","[1, 2, 6, 10]","[23065, 33958, 39654]"
917,91,0.01,none,none,3,1,"[4, 0, 1]",45.84,1.9946666666666668,16,"[3, 13, 7, 12, 4, 5, 2, 6, 10, 11, 17, 9, 16, 15, 8, 14]","[2256, 2906, 3331, 4641, 5104, 5535, 5918, 6305, 6531, 7002, 7488, 7810, 8121, 8593, 8844, 9164]","[1, 5, 9, 16]","[24996, 35816, 46493]"
918,91,0.01,none,none,4,6,"[4, 0, 1]",37.84,1.944761904761905,16,"[3, 7, 13, 12, 4, 5, 2, 6, 10, 11, 17, 9, 16, 15, 8, 14]","[1971, 2370, 2731, 3178, 3773, 4115, 4505, 4939, 5085, 6090, 7340, 7717, 8073, 8506, 8799, 9089]","[1, 2, 6, 11]","[14026, 25169, 29291]"
919,91,0.01,none,none,5,0,"[4, 0, 1]",39.84,2.4911111111111115,16,"[3, 2, 5, 4, 7, 13, 12, 9, 17, 16, 11, 6, 10, 8, 14, 15]","[3810, 4315, 4809, 5275, 5948, 6355, 6888, 7877, 8287, 8830, 10513, 10522, 11113, 11905, 12216, 12917]","[1, 4, 8, 15]","[20444, 33636, 35824]"
920,91,0.01,none,none,6,5,"[4, 0, 1]",33.84,1.0613333333333335,16,"[2, 3, 5, 4, 7, 13, 12, 9, 17, 16, 11, 6, 10, 8, 14, 15]","[1172, 1681, 2280, 2882, 3887, 4221, 4745, 5843, 6216, 6650, 7259, 7554, 7829, 8522, 8822, 9299]","[1, 4, 8, 14]","[22665, 33703, 35930]"
921,91,0.01,none,none,7,4,"[4, 0, 1]",41.84,1.0946666666666667,16,"[3, 4, 5, 2, 7, 12, 13, 8, 14, 15, 9, 16, 17, 11, 6, 10]","[862, 1324, 1984, 2434, 3226, 3639, 4055, 4808, 5145, 5578, 6279, 7110, 7695, 8256, 8647, 9034]","[1, 5, 9, 17]","[26319, 37782, 39616]"
922,91,0.01,none,none,8,11,"[4, 0, 1]",37.84,1.12,16,"[3, 4, 5, 2, 13, 7, 12, 10, 6, 11, 17, 9, 16, 15, 8, 14]","[1856, 2416, 3098, 3529, 4226, 4560, 4938, 5551, 5897, 6315, 7163, 7620, 8030, 8549, 8854, 9161]","[1, 2, 6, 11]","[25969, 37791, 40940]"
923,91,0.01,none,none,9,9,"[4, 0, 1]",36.84,0.6420000000000001,16,"[3, 5, 4, 2, 13, 7, 12, 8, 14, 15, 16, 9, 17, 11, 6, 10]","[2181, 3064, 3679, 4168, 4722, 5064, 5433, 6143, 6472, 6945, 7889, 8244, 8603, 9107, 9452, 10215]","[1, 3, 7, 12]","[30563, 42916, 43994]"
924,91,0.01,none,none,10,8,"[4, 0, 1]",40.84,1.1280000000000001,16,"[3, 2, 5, 4, 7, 12, 13, 10, 6, 11, 17, 9, 16, 15, 8, 14]","[1618, 2380, 2925, 3565, 4214, 4671, 5330, 5841, 6374, 6865, 7458, 7978, 8430, 8943, 9267, 9572]","[1, 3, 7, 12]","[60355, 72064, 72971]"
925,91,0.01,none,none,11,7,"[4, 0, 1]",33.84,1.15125,16,"[3, 7, 13, 12, 2, 6, 10, 11, 5, 9, 17, 16, 4, 8, 14, 15]","[7128, 7452, 7951, 8506, 9113, 9485, 9960, 10366, 10870, 11236, 11665, 12332, 12849, 13190, 13567, 14276]","[1, 5, 9, 17]","[41433, 52580, 55421]"
926,91,0.01,none,none,12,10,"[4, 0, 1]",21.84,0.7830303030303031,16,"[3, 7, 13, 12, 4, 5, 2, 6, 10, 11, 17, 9, 16, 15, 8, 14]","[2541, 2874, 3206, 3731, 4126, 4495, 4978, 6236, 6250, 6871, 7392, 7847, 8376, 8817, 9143, 9386]","[1, 2, 6, 10]","[42262, 53797, 54552]"
927,92,1.0,objectLevel,full,1,7,"[17, -1, -1]",26.0,0.7419354838709677,8,"[2, 6, 10, 11, 5, 3, 7, 12]","[9634, 27009, 28319, 30123, 35084, 37103, 38258, 39815]","[1, 3, 7, 12]","[50704, 75687, 77318]"
928,92,1.0,objectLevel,full,2,1,"[-1, -1, -1]",41.0,0.8837209302325582,3,"[2, 3, 13]","[2674, 4045, 13768]","[1, 3, 7, 12]","[7561, 18210, 19529]"
929,92,1.0,objectLevel,full,3,10,"[-1, -1, 19]",24.0,1.0909090909090908,3,"[5, 3, 12]","[2576, 3799, 7837]","[1, 3, 7, 13]","[5617, 9753, 11169]"
930,92,1.0,objectLevel,full,4,3,"[15, -1, -1]",-1.0,-0.06060606060606061,5,"[4, 3, 2, 5, 12]","[2371, 5020, 7258, 10745, 37563]","[1, 3, 7, 13]","[13198, 35774, 39997]"
931,92,1.0,objectLevel,full,5,6,"[-1, -1, -1]",47.0,1.2903225806451613,9,"[4, 3, 7, 12, 13, 2, 6, 10, 11]","[2169, 3033, 7434, 8628, 9680, 13437, 14777, 15815, 19579]","[1, 2, 6, 11]","[21545, 23892, 24777]"
932,92,1.0,objectLevel,full,6,11,"[-1, -1, -1]",51.0,1.4193548387096775,5,"[4, 2, 10, 6, 11]","[1802, 2847, 4333, 5410, 12125]","[1, 2, 6, 11]","[7109, 9380, 13525]"
933,92,1.0,objectLevel,full,7,4,"[34, -1, -1]",3.0,0.025,16,"[4, 3, 2, 8, 14, 15, 12, 13, 7, 6, 5, 16, 17, 9, 10, 11]","[3616, 5972, 7208, 10163, 11153, 12136, 14482, 16574, 17813, 20415, 24050, 25364, 26689, 27564, 67247, 68263]","[1, 2, 6, 10]","[29232, 70080, 70824]"
