action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,0.0,,,,,,,,,,,6569,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.47</strong>.</p>",1376043,,,button-response,,18
,,0.0,,,,,,,,,,,2692,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$1.02</strong>.</p>",1151952,,,button-response,,19
,,0.0,,,,,,,,,,,3919,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.98</strong>.</p>",1683827,,,button-response,,21
,,0.0,,,,,,,,,,,1644,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.68</strong>.</p>",1217972,,,button-response,,22
,,0.0,,,,,,,,,,,6460,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.49</strong>.</p>",1462520,,,button-response,,23
,,0.0,,,,,,,,,,,3516,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.83</strong>.</p>",1373276,,,button-response,,24
,,0.0,,,,,,,,,,,3549,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.90</strong>.</p>",1448531,,,button-response,,26
,,0.0,,,,,,,,,,,3386,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$1.01</strong>.</p>",1445275,,,button-response,,27
,,0.0,,,,,,,,,,,2386,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.83</strong>.</p>",1682368,,,button-response,,28
,,0.0,,,,,,,,,,,4788,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.60</strong>.</p>",1288203,,,button-response,,29
,,0.0,,,,,,,,,,,5770,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.84</strong>.</p>",1479707,,,button-response,,30
,,0.0,,,,,,,,,,,1516,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.65</strong>.</p>",1113833,,,button-response,,31
,,0.0,,,,,,,,,,,7312,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$1.04</strong>.</p>",1285824,,,button-response,,32
,,0.0,,,,,,,,,,,4202,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.84</strong>.</p>",1234233,,,button-response,,33
,,0.0,,,,,,,,,,,3154,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.77</strong>.</p>",1358048,,,button-response,,34
,,0.0,,,,,,,,,,,2377,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.74</strong>.</p>",1123535,,,button-response,,35
,,0.0,,,,,,,,,,,4049,,"<h1 id=""youvecompletedthehit"">You've completed the HIT</h1>

<p>Thanks again for participating. We hope you had fun!</p>

<p>Based on your performance, you will be
awarded a bonus of <strong>$0.57</strong>.</p>",1106260,,,button-response,,36
