questions,responses,rt,time_elapsed,trial_type,pid
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",49587,553616,survey-multi-choice,18
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",42673,593326,survey-multi-choice,19
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",31119,478364,survey-multi-choice,20
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""5 cents for every $10 you make in the game""]",23631,942760,survey-multi-choice,21
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",21966,505422,survey-multi-choice,22
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",70978,888905,survey-multi-choice,23
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""5 cents for every $1 you make in the game""]",18548,701630,survey-multi-choice,24
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",78775,518814,survey-multi-choice,25
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",31513,877724,survey-multi-choice,26
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",175217,880327,survey-multi-choice,27
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",115869,677549,survey-multi-choice,28
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",null]",19164,413304,survey-multi-choice,29
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",42479,624866,survey-multi-choice,30
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",91497,903736,survey-multi-choice,31
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""1 cent for every $5 you make in the game""]",17609,380068,survey-multi-choice,32
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",57670,877706,survey-multi-choice,33
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",19179,578876,survey-multi-choice,34
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",88498,622966,survey-multi-choice,35
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",47861,432695,survey-multi-choice,36
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-4 to $4"",""$1"",""1 cent for every $5 you make in the game""]",21087,652342,survey-multi-choice,37
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",26056,616305,survey-multi-choice,38
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""1 cent for every $5 you make in the game""]",52249,765302,survey-multi-choice,39
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""5 cents for every $1 you make in the game""]",28302,487801,survey-multi-choice,40
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",30324,735749,survey-multi-choice,41
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""1 cent for every $5 you make in the game""]",18134,827602,survey-multi-choice,42
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-8 to $8"",""$1"",""1 cent for every $1 you make in the game""]",33986,561507,survey-multi-choice,43
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",60867,828489,survey-multi-choice,44
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",66004,479629,survey-multi-choice,45
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-8 to $8"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",115524,1020127,survey-multi-choice,46
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""5 cents for every $1 you make in the game""]",42030,664692,survey-multi-choice,47
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",81022,615709,survey-multi-choice,48
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$0"",""1 cent for every $5 you make in the game""]",27986,413092,survey-multi-choice,49
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",14644,635116,survey-multi-choice,50
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",21518,569266,survey-multi-choice,51
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-8 to $8"",""$-48 to $48"",""$1"",""5 cents for every $10 you make in the game""]",50802,886628,survey-multi-choice,52
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-4 to $4"",""$1"",""5 cents for every $1 you make in the game""]",68878,520895,survey-multi-choice,53
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""5 cents for every $10 you make in the game""]",28264,704103,survey-multi-choice,54
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""1 cent for every $5 you make in the game""]",44340,581754,survey-multi-choice,55
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-8 to $8"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",45856,709707,survey-multi-choice,56
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$0"",""1 cent for every $1 you make in the game""]",44855,478162,survey-multi-choice,57
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",93804,883326,survey-multi-choice,58
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",37357,490108,survey-multi-choice,59
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""1 cent for every $1 you make in the game""]",47042,445704,survey-multi-choice,60
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",31458,623429,survey-multi-choice,61
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",41630,495779,survey-multi-choice,62
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",28496,719947,survey-multi-choice,63
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""5 cents for every $1 you make in the game""]",21136,420348,survey-multi-choice,64
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",35264,576572,survey-multi-choice,65
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",21783,459802,survey-multi-choice,66
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",26628,425151,survey-multi-choice,67
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",121956,558660,survey-multi-choice,68
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",26361,433473,survey-multi-choice,69
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""5 cents for every $10 you make in the game""]",51779,544223,survey-multi-choice,70
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$24"",""1 cent for every $5 you make in the game""]",25548,441414,survey-multi-choice,71
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",48882,833820,survey-multi-choice,72
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$8"",""5 cents for every $10 you make in the game""]",56077,635267,survey-multi-choice,73
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",53033,879768,survey-multi-choice,74
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",48616,598210,survey-multi-choice,75
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",43685,852480,survey-multi-choice,76
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",35040,465776,survey-multi-choice,77
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",15401,471623,survey-multi-choice,78
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",19236,489554,survey-multi-choice,79
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$0"",""1 cent for every $5 you make in the game""]",28063,1102225,survey-multi-choice,80
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",21113,640600,survey-multi-choice,81
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",35526,630647,survey-multi-choice,82
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",17991,417246,survey-multi-choice,83
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""5 cents for every $10 you make in the game""]",23699,764545,survey-multi-choice,84
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",72504,840256,survey-multi-choice,85
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",18780,434632,survey-multi-choice,86
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",118926,1379356,survey-multi-choice,87
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",135877,1156496,survey-multi-choice,88
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",18331,500686,survey-multi-choice,89
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-8 to $8"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",34371,608141,survey-multi-choice,90
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",27732,862626,survey-multi-choice,91
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",15338,438852,survey-multi-choice,92
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",48633,770853,survey-multi-choice,93
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",32684,428772,survey-multi-choice,94
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",23325,412823,survey-multi-choice,95
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",57566,583818,survey-multi-choice,96
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",16864,431012,survey-multi-choice,97
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",18310,471557,survey-multi-choice,98
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",36457,654837,survey-multi-choice,99
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",24375,614103,survey-multi-choice,100
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""1 cent for every $5 you make in the game""]",26070,442285,survey-multi-choice,101
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""5 cents for every $1 you make in the game""]",27686,404087,survey-multi-choice,102
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-8 to $8"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",42751,577029,survey-multi-choice,103
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",26047,491777,survey-multi-choice,104
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",21361,751893,survey-multi-choice,105
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-8 to $8"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",42443,1219137,survey-multi-choice,106
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",21010,1040716,survey-multi-choice,107
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-8 to $8"",""$-8 to $8"",""$1"",""1 cent for every $1 you make in the game""]",36280,445390,survey-multi-choice,108
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""5 cents for every $10 you make in the game""]",65142,614025,survey-multi-choice,109
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",142665,808585,survey-multi-choice,110
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",14272,458321,survey-multi-choice,111
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-4 to $4"",""$-8 to $8"",""$1"",""1 cent for every $5 you make in the game""]",51076,1054152,survey-multi-choice,112
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-48 to $48"",""$-48 to $48"",""$1"",""1 cent for every $1 you make in the game""]",34347,770681,survey-multi-choice,113
"[""What is the range of node values in the first step?"",""What is the range of node values in the last step?"",""What is the cost of clicking?"",""How much REAL money do you earn?""]","[""$-8 to $8"",""$-48 to $48"",""$1"",""1 cent for every $5 you make in the game""]",86966,881571,survey-multi-choice,114
